# STATION: 031HI
# STATION NAME: Honolimaloo
# LATITUDE: 21.1314
# LONGITUDE: -156.7586
# ELEVATION [ft]: 1319.0
# STATE: HI
Station_ID,Date_Time,pressure_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,soil_temp_set_1,soil_temp_set_2,soil_temp_set_3,soil_temp_set_4,precip_accum_five_minute_set_1,soil_moisture_set_1,soil_moisture_set_2,soil_moisture_set_3,volt_set_1,net_radiation_set_1,net_radiation_sw_set_1,net_radiation_lw_set_1,outgoing_radiation_sw_set_1,incoming_radiation_lw_set_1,outgoing_radiation_lw_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d,altimeter_set_1d,sea_level_pressure_set_1d,wet_bulb_temperature_set_1d
031HI,2024-01-15T10:50:00Z,96450.0,16.911,91.7,1.163,251.0,1.446,0.0,20.911,21.228,21.689,20.361,0.0,52.7,49.4,52.1,12.87,-68.73,-5.02,-63.72,0.72,323.81,387.53,,WSW,,15.54,101183.36,101104.91,
031HI,2024-01-15T10:55:00Z,96440.0,16.772,91.2,1.168,250.8,1.61,0.0,20.894,21.222,21.711,20.35,0.0,52.7,49.4,52.1,12.83,-67.35,-4.89,-62.45,0.52,324.09,386.54,,WSW,,15.32,101172.87,101096.71,
031HI,2024-01-15T11:00:00Z,96430.0,16.75,91.1,1.42,255.6,1.723,0.0,20.878,21.211,21.7,20.339,0.0,52.7,49.4,52.1,12.87,-68.81,-4.81,-64.0,0.87,323.02,387.02,,WSW,,15.28,101162.38,101086.59,
031HI,2024-01-15T11:05:00Z,96430.0,16.711,91.2,1.497,254.6,2.053,0.0,20.861,21.189,21.711,20.322,0.0,52.7,49.4,52.1,12.78,-68.08,-4.79,-63.29,0.87,323.57,386.86,,WSW,,15.26,101162.38,101087.23,
031HI,2024-01-15T11:10:00Z,96430.0,16.628,91.4,1.435,253.9,1.831,0.0,20.872,21.15,21.7,20.322,0.0,52.7,49.4,52.1,12.83,-68.02,-4.83,-63.19,0.7,324.69,387.89,,WSW,,15.21,101162.38,101088.59,
031HI,2024-01-15T11:15:00Z,96430.0,16.6,91.7,1.338,261.9,1.723,0.0,20.817,21.161,21.689,20.3,0.0,52.7,49.4,52.1,12.87,-68.57,-4.81,-63.77,0.84,324.05,387.82,,W,,15.23,101162.38,101089.05,
031HI,2024-01-15T11:20:00Z,96440.0,16.422,91.6,1.533,287.1,2.222,0.0,20.806,21.139,21.711,20.272,0.0,52.7,49.4,52.1,12.79,-68.59,-4.55,-64.04,0.49,324.69,388.74,,WNW,,15.04,101172.87,101102.46,
031HI,2024-01-15T11:25:00Z,96440.0,16.389,92.6,1.363,281.9,1.945,0.0,20.822,21.122,21.711,20.278,0.0,52.7,49.4,52.1,12.82,-69.57,-4.5,-65.07,0.66,325.84,390.91,,WNW,,15.18,101172.87,101102.99,
031HI,2024-01-15T11:30:00Z,96440.0,16.539,93.1,1.029,277.2,1.276,0.0,20.761,21.122,21.711,20.228,0.0,52.7,49.4,52.1,12.86,-69.64,-4.61,-65.03,1.2,325.65,390.67,,W,,15.41,101172.87,101100.53,
031HI,2024-01-15T11:35:00Z,96440.0,16.661,93.5,0.952,278.7,1.276,0.0,20.733,21.072,21.722,20.211,0.0,52.7,49.4,52.0,12.79,-67.74,-4.59,-63.15,1.24,326.42,389.57,,W,,15.6,101172.87,101098.52,
031HI,2024-01-15T11:40:00Z,96440.0,16.8,93.9,1.266,264.1,1.497,0.0,20.744,21.072,21.711,20.189,0.0,52.7,49.4,52.0,12.78,-68.41,-4.88,-63.53,1.72,326.89,390.42,,W,,15.8,101172.87,101096.24,
031HI,2024-01-15T11:45:00Z,96440.0,16.939,93.5,1.338,263.7,1.667,0.0,20.711,21.111,21.728,20.2,0.0,52.7,49.4,52.0,12.82,-68.34,-4.98,-63.36,1.45,327.02,390.38,,W,,15.87,101172.87,101093.96,
031HI,2024-01-15T11:50:00Z,96430.0,16.972,93.2,1.404,264.6,1.61,0.0,20.65,21.078,21.722,20.178,0.0,52.7,49.4,52.0,12.85,-70.36,-4.97,-65.39,1.12,325.33,390.72,,W,,15.86,101162.38,101082.94,
031HI,2024-01-15T11:55:00Z,96440.0,16.878,93.0,1.312,270.2,1.723,0.0,20.639,21.022,21.728,20.161,0.0,52.7,49.4,52.0,12.78,-69.99,-4.87,-65.12,0.73,325.62,390.74,,W,,15.73,101172.87,101094.97,
031HI,2024-01-15T12:00:00Z,96440.0,16.761,93.1,1.121,279.0,1.389,0.0,20.656,21.0,21.739,20.161,0.0,52.7,49.4,52.0,12.78,-69.41,-4.77,-64.65,0.39,326.63,391.28,,W,,15.63,101172.87,101096.88,
031HI,2024-01-15T12:05:00Z,96440.0,16.661,93.4,1.23,279.2,1.497,0.0,20.644,21.022,21.711,20.122,0.0,52.7,49.4,52.0,12.8,-69.7,-4.71,-64.99,0.37,327.04,392.03,,W,,15.58,101172.87,101098.52,
031HI,2024-01-15T12:10:00Z,96440.0,16.611,93.7,1.24,280.8,1.723,0.0,20.6,21.0,21.728,20.111,0.0,52.7,49.4,52.0,12.85,-70.74,-4.72,-66.02,0.58,325.47,391.49,,W,,15.58,101172.87,101099.34,
031HI,2024-01-15T12:15:00Z,96430.0,16.528,93.4,1.302,274.4,1.723,0.0,20.594,20.978,21.722,20.1,0.0,52.7,49.4,52.0,12.78,-69.79,-4.68,-65.11,0.72,325.38,390.49,,W,,15.45,101162.38,101090.22,
031HI,2024-01-15T12:20:00Z,96420.0,16.611,93.8,1.487,258.5,1.775,0.0,20.617,20.95,21.711,20.078,0.0,52.7,49.4,52.0,12.76,-68.94,-4.86,-64.08,1.04,325.81,389.89,,WSW,,15.6,101151.88,101078.37,
031HI,2024-01-15T12:25:00Z,96420.0,16.678,93.6,1.194,249.2,1.775,0.0,20.594,20.95,21.739,20.078,0.0,52.7,49.4,52.0,12.81,-69.03,-4.97,-64.06,0.57,325.55,389.61,,WSW,,15.63,101151.88,101077.28,
031HI,2024-01-15T12:30:00Z,96410.0,16.7,93.6,1.59,255.9,,0.0,20.544,20.939,21.722,20.061,0.0,52.7,49.4,52.0,12.85,-70.8,-4.89,-65.91,0.52,323.81,389.72,,WSW,,15.65,101141.39,101066.43,
031HI,2024-01-15T12:35:00Z,96400.0,16.65,93.6,1.374,257.9,1.775,0.0,20.533,20.928,21.711,20.039,0.0,52.7,49.4,52.0,12.77,-69.05,-4.89,-64.16,0.81,324.3,388.46,,WSW,,15.6,101130.9,101056.77,
031HI,2024-01-15T12:40:00Z,96400.0,16.622,93.8,1.204,265.7,1.554,0.0,20.55,20.9,21.728,20.022,0.0,52.7,49.4,52.0,12.77,-68.43,-4.9,-63.53,0.78,325.21,388.74,,W,,15.61,101130.9,101057.23,
031HI,2024-01-15T12:45:00Z,96410.0,16.422,93.4,1.302,286.5,1.831,0.0,20.533,20.9,21.722,20.011,0.0,52.7,49.4,52.0,12.81,-68.74,-4.68,-64.06,0.34,325.88,389.94,,WNW,,15.34,101141.39,101071.0,
031HI,2024-01-15T12:50:00Z,96410.0,16.278,93.4,1.543,288.5,1.945,0.0,20.494,20.9,21.722,20.011,0.0,52.7,49.4,52.0,12.84,-70.07,-4.44,-65.63,0.12,325.07,390.7,,WNW,,15.2,101141.39,101073.36,
031HI,2024-01-15T12:55:00Z,96410.0,16.322,93.9,1.312,284.4,1.667,0.0,20.483,20.872,21.728,20.0,0.0,52.7,49.4,52.0,12.77,-67.45,-4.38,-63.07,0.76,327.23,390.3,,WNW,,15.33,101141.39,101072.64,
031HI,2024-01-15T13:00:00Z,96410.0,16.439,93.9,0.9,275.3,1.332,0.0,20.5,20.872,21.722,19.972,0.0,52.7,49.4,52.0,12.77,-66.12,-4.49,-61.63,1.34,328.89,390.52,,W,,15.45,101141.39,101070.72,
031HI,2024-01-15T13:05:00Z,96400.0,16.789,93.9,0.566,263.1,0.833,0.0,20.472,20.811,21.722,19.961,0.0,52.7,49.4,52.0,12.8,-66.71,-5.09,-61.62,2.41,327.23,388.85,,W,,15.79,101130.9,101054.49,
031HI,2024-01-15T13:10:00Z,96400.0,16.978,92.2,1.075,251.3,1.389,0.0,20.417,20.839,21.728,19.95,0.0,52.7,49.4,52.0,12.84,-66.24,-4.84,-61.4,0.71,325.73,387.13,,WSW,,15.69,101130.9,101051.4,
031HI,2024-01-15T13:15:00Z,96400.0,16.872,92.0,1.235,255.3,1.497,0.0,20.406,20.811,21.728,19.928,0.0,52.7,49.4,52.0,12.77,-65.59,-4.68,-60.9,0.7,325.52,386.42,,WSW,,15.55,101130.9,101053.14,
031HI,2024-01-15T13:20:00Z,96390.0,16.822,91.5,1.327,252.2,1.723,0.0,20.428,20.789,21.711,19.922,0.0,52.7,49.4,52.0,12.79,-65.89,-4.77,-61.12,0.64,325.72,386.84,,WSW,,15.42,101120.41,101043.48,
031HI,2024-01-15T13:25:00Z,96390.0,16.739,91.3,1.456,255.3,1.775,0.0,20.389,20.772,21.728,19.911,0.0,52.7,49.4,52.0,12.84,-68.05,-4.72,-63.33,0.57,324.08,387.4,,WSW,,15.3,101120.41,101044.84,
031HI,2024-01-15T13:30:00Z,96380.0,16.639,90.9,1.26,248.5,1.723,0.0,20.378,20.761,21.722,19.889,0.0,52.7,49.4,52.0,12.81,-67.01,-4.81,-62.2,0.6,324.27,386.47,,WSW,,15.13,101109.92,101036.0,
031HI,2024-01-15T13:35:00Z,96380.0,16.522,91.1,1.157,244.5,1.831,0.0,20.367,20.761,21.739,19.889,0.0,52.7,49.4,52.0,12.84,-69.2,-4.83,-64.38,0.14,322.91,387.29,,WSW,,15.05,101109.92,101037.92,
031HI,2024-01-15T13:40:00Z,96380.0,16.422,91.6,0.731,230.5,1.554,0.0,20.361,20.722,21.722,19.861,0.0,52.7,49.4,52.0,12.75,-67.73,-4.89,-62.84,0.28,323.74,386.58,,SW,,15.04,101109.92,101039.56,
031HI,2024-01-15T13:45:00Z,96390.0,16.45,92.6,0.782,228.3,1.61,0.0,20.372,20.711,21.75,19.861,0.0,52.7,49.4,52.0,12.8,-68.18,-4.92,-63.26,0.71,324.66,387.92,,SW,,15.24,101120.41,101049.57,
031HI,2024-01-15T13:50:00Z,96390.0,16.511,92.6,0.88,228.6,1.723,0.0,20.322,20.711,21.739,19.839,0.0,52.7,49.4,52.0,12.83,-69.21,-4.92,-64.29,0.65,323.59,387.88,,SW,,15.3,101120.41,101048.57,
031HI,2024-01-15T13:55:00Z,96390.0,16.511,92.8,1.034,213.6,1.888,0.0,20.306,20.689,21.739,19.828,0.0,52.7,49.4,52.0,12.75,-68.07,-4.81,-63.26,0.4,324.13,387.38,,SSW,,15.33,101120.41,101048.57,
031HI,2024-01-15T14:00:00Z,96390.0,16.55,93.1,0.911,209.8,2.279,0.0,20.322,20.689,21.75,19.811,0.0,52.7,49.4,52.0,12.78,-67.55,-4.93,-62.62,0.43,325.0,387.62,,SSW,,15.42,101120.41,101047.93,
031HI,2024-01-15T14:05:00Z,96380.0,16.6,93.2,1.338,207.3,3.112,0.0,20.267,20.661,21.722,19.822,0.0,52.7,49.4,52.0,12.83,-69.89,-4.78,-65.11,0.49,323.88,388.99,,SSW,,15.49,101109.92,101036.63,
031HI,2024-01-15T14:10:00Z,96380.0,16.672,93.2,1.554,205.8,2.721,0.0,20.25,20.661,21.739,19.789,0.0,52.7,49.4,52.0,12.75,-69.9,-4.85,-65.05,0.91,324.62,389.67,,SSW,,15.56,101109.92,101035.44,
031HI,2024-01-15T14:15:00Z,96380.0,16.689,92.8,1.451,206.2,3.555,0.0,20.261,20.639,21.728,19.778,0.0,52.7,49.4,52.0,12.8,-69.88,-4.82,-65.06,,325.31,390.37,,SSW,,15.51,101109.92,101035.17,
031HI,2024-01-15T14:20:00Z,96380.0,16.722,92.7,1.651,209.1,2.943,0.0,20.211,20.639,21.739,19.772,0.0,52.7,49.4,52.0,12.83,-71.64,-4.82,-66.82,0.46,324.06,390.88,,SSW,,15.52,101109.92,101034.63,
031HI,2024-01-15T14:25:00Z,96380.0,16.728,92.7,1.78,203.7,,0.0,20.2,20.589,21.739,19.75,0.0,52.7,49.4,52.0,12.76,-71.35,-4.9,-66.45,0.59,324.04,390.5,,SSW,,15.53,101109.92,101034.53,
031HI,2024-01-15T14:30:00Z,96380.0,16.739,93.0,1.996,197.2,3.997,0.0,20.217,20.628,21.739,19.711,0.0,52.7,49.4,52.0,12.76,-71.45,-4.82,-66.63,0.57,324.59,391.21,,SSW,,15.59,101109.92,101034.35,
031HI,2024-01-15T14:35:00Z,96380.0,16.828,93.5,2.037,200.9,4.054,0.0,20.2,20.578,21.761,19.728,0.0,52.7,49.4,52.0,12.75,-72.29,-4.73,-67.56,0.42,324.97,392.53,,SSW,,15.76,101109.92,101032.89,
031HI,2024-01-15T14:40:00Z,96380.0,16.85,93.5,1.903,202.7,4.11,0.0,20.178,20.6,21.75,19.711,0.0,52.7,49.4,52.0,12.74,-72.37,-4.87,-67.49,0.2,325.13,392.62,,SSW,,15.79,101109.92,101032.53,
031HI,2024-01-15T14:45:00Z,96380.0,16.872,93.6,2.258,197.7,3.833,0.0,20.161,20.55,21.761,19.689,0.0,52.7,49.4,52.0,12.79,-73.05,-4.83,-68.22,0.21,324.74,392.97,,SSW,,15.82,101109.92,101032.16,
031HI,2024-01-15T14:50:00Z,96380.0,16.872,93.2,1.821,198.3,3.112,0.0,20.117,20.55,21.739,19.678,0.0,52.7,49.4,52.0,12.82,-74.47,-4.9,-69.57,0.11,322.43,392.0,,SSW,,15.76,101109.92,101032.17,
031HI,2024-01-15T14:55:00Z,96370.0,16.778,93.0,1.945,198.7,3.663,0.0,20.117,20.539,21.739,19.678,0.0,52.7,49.4,52.0,12.74,-73.47,-4.91,-68.56,0.32,322.6,391.16,,SSW,,15.63,101099.43,101023.22,
031HI,2024-01-15T15:00:00Z,96360.0,16.728,92.9,1.986,201.1,4.054,0.0,20.144,20.522,21.739,19.661,0.0,52.7,49.4,52.0,12.75,-73.22,-4.92,-68.3,0.26,323.23,391.52,,SSW,,15.56,101088.94,101013.56,
031HI,2024-01-15T15:05:00Z,96360.0,16.789,93.0,2.233,206.6,4.944,0.0,20.139,20.528,21.75,19.661,0.0,52.7,49.3,52.0,12.78,-74.47,-4.89,-69.59,0.32,323.14,392.73,,SSW,,15.64,101088.94,101012.56,
031HI,2024-01-15T15:10:00Z,96360.0,16.95,92.9,2.48,210.6,5.052,0.0,20.083,20.5,21.772,19.639,0.0,52.7,49.4,52.0,12.82,-76.93,-4.92,-72.02,0.67,321.38,393.4,,SSW,,15.78,101088.94,101009.93,
031HI,2024-01-15T15:15:00Z,96360.0,17.05,92.6,2.583,203.3,4.496,0.0,20.067,20.489,21.761,19.639,0.0,52.7,49.4,52.0,12.75,-76.42,-4.86,-71.56,0.8,321.84,393.4,,SSW,,15.83,101088.94,101008.29,
031HI,2024-01-15T15:20:00Z,96360.0,17.139,92.1,3.123,205.8,5.499,0.0,20.083,20.461,21.761,19.628,0.0,52.7,49.4,52.0,12.79,-77.53,-4.89,-72.65,0.75,322.15,394.79,,SSW,,15.83,101088.94,101006.84,
031HI,2024-01-15T15:25:00Z,96360.0,17.2,91.5,3.082,207.9,5.607,0.0,20.039,20.461,21.761,19.611,0.0,52.6,49.3,52.0,12.82,-78.71,-4.92,-73.79,0.55,320.63,394.43,,SSW,,15.79,101088.94,101005.85,
031HI,2024-01-15T15:30:00Z,96360.0,17.25,90.9,2.994,207.8,5.777,0.0,20.033,20.422,21.739,19.611,0.0,52.6,49.4,52.0,12.75,-77.44,-4.85,-72.59,0.59,321.33,393.92,,SSW,,15.74,101088.94,101005.03,
031HI,2024-01-15T15:35:00Z,96360.0,17.25,90.6,3.046,207.7,5.499,0.0,20.056,20.428,21.761,19.589,0.0,52.6,49.4,52.0,12.79,-77.36,-4.88,-72.48,0.38,322.05,394.53,,SSW,,15.69,101088.94,101005.03,
031HI,2024-01-15T15:40:00Z,96350.0,17.322,90.2,3.164,207.3,5.607,0.0,20.011,20.389,21.728,19.572,0.0,52.6,49.4,52.0,12.82,-78.54,-4.79,-73.74,0.51,320.99,394.74,,SSW,,15.69,101078.45,100993.38,
031HI,2024-01-15T15:45:00Z,96350.0,17.35,90.0,2.788,207.9,4.831,0.0,20.006,20.4,21.761,19.578,0.0,52.6,49.4,52.0,12.79,-76.67,-4.85,-71.82,0.49,322.07,393.89,,SSW,,15.68,101078.45,100992.92,
031HI,2024-01-15T15:50:00Z,96350.0,17.378,90.0,2.999,207.2,5.607,0.0,,20.422,21.778,19.55,0.0,52.6,49.4,52.0,12.82,-77.82,-4.84,-72.98,0.53,321.45,394.43,,SSW,,15.71,101078.45,100992.46,
031HI,2024-01-15T15:55:00Z,96360.0,17.422,89.7,3.097,207.2,5.551,0.0,19.994,20.428,21.75,19.572,0.0,52.6,49.4,52.0,12.79,-76.23,-4.77,-71.46,0.66,322.74,394.2,,SSW,,15.7,101088.94,101002.23,
031HI,2024-01-15T16:00:00Z,96370.0,17.422,89.2,2.711,210.3,4.609,0.0,19.983,20.411,21.75,19.539,0.0,52.6,49.4,52.0,12.85,-77.02,-4.85,-72.17,0.59,322.32,394.49,,SSW,,15.61,101099.43,101012.71,
031HI,2024-01-15T16:05:00Z,96370.0,17.528,88.4,2.598,207.9,4.666,0.0,19.95,20.372,21.739,19.539,0.0,52.6,49.4,52.0,12.83,-76.24,-4.74,-71.5,0.75,322.1,393.6,,SSW,,15.57,101099.43,101010.99,
031HI,2024-01-15T16:10:00Z,96370.0,17.55,88.3,2.402,210.3,4.609,0.0,19.978,20.328,21.739,19.522,0.0,52.6,49.4,52.0,12.8,-74.72,-4.79,-69.93,0.68,323.35,393.28,,SSW,,15.58,101099.43,101010.63,
031HI,2024-01-15T16:15:00Z,96370.0,17.511,88.5,2.366,207.9,4.218,0.0,19.972,20.322,21.728,19.511,0.0,52.6,49.4,52.0,12.85,-75.41,-4.85,-70.56,0.43,323.01,393.56,,SSW,,15.57,101099.43,101011.27,
031HI,2024-01-15T16:20:00Z,96370.0,17.622,88.3,2.948,208.6,5.33,0.0,19.933,20.322,21.761,19.5,0.0,52.6,49.4,52.0,12.82,-76.11,-4.7,-71.41,0.89,321.93,393.34,,SSW,,15.65,101099.43,101009.46,
031HI,2024-01-15T16:25:00Z,96360.0,17.628,88.1,3.118,205.5,6.276,0.0,19.956,20.322,21.761,19.489,0.0,52.6,49.4,52.0,12.79,-75.58,-4.7,-70.89,0.65,323.19,394.08,,SSW,,15.62,101088.94,100998.88,
031HI,2024-01-15T16:30:00Z,96360.0,17.7,88.1,3.071,206.1,6.22,0.0,19.939,20.261,21.75,19.5,0.0,52.6,49.4,52.0,12.85,-77.54,-4.69,-72.86,0.72,322.41,395.27,,SSW,,15.69,101088.94,100997.71,
031HI,2024-01-15T16:35:00Z,96360.0,17.7,88.3,2.742,202.7,5.33,0.0,19.894,20.272,21.75,19.478,0.0,52.6,49.4,52.0,12.83,-77.61,-4.86,-72.76,0.61,321.34,394.1,,SSW,,15.73,101088.94,100997.71,
031HI,2024-01-15T16:40:00Z,96360.0,17.689,88.2,2.531,201.7,5.386,0.0,19.922,20.278,21.772,19.472,0.0,52.6,49.4,52.0,12.79,-76.4,-4.84,-71.55,0.61,322.56,394.11,,SSW,,15.7,101088.94,100997.89,
031HI,2024-01-15T16:45:00Z,96360.0,17.639,88.2,2.84,198.5,4.887,0.0,19.917,20.25,21.761,19.472,0.0,52.6,49.4,52.0,12.86,-77.03,-4.78,-72.25,0.44,322.21,394.45,,SSW,,15.65,101088.94,100998.7,
031HI,2024-01-15T16:50:00Z,96360.0,17.511,88.5,1.95,200.6,4.054,0.0,19.878,20.278,21.772,19.461,0.0,52.6,49.4,52.0,12.83,-76.51,-4.8,-71.7,0.48,321.06,392.76,,SSW,,15.57,101088.94,101000.79,
031HI,2024-01-15T16:55:00Z,96370.0,17.489,88.8,2.49,206.7,5.499,0.0,19.911,20.239,21.75,19.461,0.0,52.6,49.4,52.0,12.79,-75.33,-4.3,-71.02,0.93,322.45,393.47,,SSW,,15.61,101099.43,101011.62,
031HI,2024-01-15T17:00:00Z,96370.0,17.578,88.4,2.881,209.7,5.108,0.0,19.9,20.228,21.761,19.428,0.0,52.6,49.3,52.0,12.86,-75.82,-3.38,-72.44,1.19,322.0,394.44,,SSW,,15.62,101099.43,101010.18,
031HI,2024-01-15T17:05:00Z,96380.0,17.678,87.8,2.742,208.6,4.496,0.0,19.856,20.222,21.739,19.428,0.0,52.6,49.3,52.0,12.83,-74.33,-1.86,-72.46,1.46,321.45,393.91,,SSW,,15.61,101109.92,101019.03,
031HI,2024-01-15T17:10:00Z,96380.0,17.678,87.8,2.613,207.0,4.831,2.05,19.883,20.228,21.75,19.428,0.0,52.6,49.3,52.0,12.79,-70.92,0.22,-71.13,1.83,322.97,394.1,,SSW,,15.61,101109.92,101019.03,
031HI,2024-01-15T17:15:00Z,96380.0,17.639,87.8,2.516,208.1,4.609,5.63,19.872,20.211,21.761,19.439,0.0,52.6,49.3,52.0,12.85,-69.8,2.67,-72.47,2.96,322.47,394.94,,SSW,,15.58,101109.92,101019.67,
031HI,2024-01-15T17:20:00Z,96390.0,17.739,87.4,3.004,212.3,5.278,9.44,19.833,20.222,21.772,19.411,0.0,52.6,49.3,52.0,12.86,-66.84,6.18,-73.02,3.27,321.92,394.94,,SSW,,15.6,101120.41,101028.52,
031HI,2024-01-15T17:25:00Z,96400.0,17.789,87.2,2.546,209.6,4.332,13.25,19.828,20.2,21.761,19.411,0.0,52.6,49.3,52.0,12.82,-63.78,9.4,-73.18,3.85,321.65,394.83,,SSW,,15.62,101130.9,101038.19,
031HI,2024-01-15T17:30:00Z,96400.0,17.828,87.3,2.624,206.7,5.499,17.61,19.85,20.178,21.75,19.389,0.0,52.6,49.3,52.0,12.79,-58.8,13.15,-71.95,4.46,323.65,395.6,,SSW,,15.67,101130.9,101037.55,
031HI,2024-01-15T17:35:00Z,96400.0,17.939,87.0,3.056,205.6,7.439,27.49,19.839,20.189,21.75,19.389,0.0,52.6,49.3,52.0,12.88,-54.95,19.15,-74.11,8.34,323.16,397.27,,SSW,,15.73,101130.9,101035.75,
031HI,2024-01-15T17:40:00Z,96400.0,18.039,86.9,2.346,196.0,4.275,71.63,19.789,20.122,21.75,19.389,0.0,52.6,49.3,51.9,12.94,-39.09,38.88,-77.98,32.75,321.56,399.53,,SSW,,15.81,101130.9,101034.13,
031HI,2024-01-15T17:45:00Z,96390.0,18.261,86.3,2.397,192.6,5.052,90.15,19.767,20.122,21.761,19.378,0.0,52.6,49.3,51.9,13.0,-29.18,51.15,-80.33,39.0,321.8,402.13,,SSW,,15.92,101120.41,101020.04,
031HI,2024-01-15T17:50:00Z,96390.0,18.489,85.7,2.474,190.8,5.386,108.36,19.756,20.139,21.761,19.372,0.0,52.6,49.3,51.9,13.04,-18.41,63.94,-82.36,44.42,322.01,404.37,,S,,16.03,101120.41,101016.35,
031HI,2024-01-15T17:55:00Z,96390.0,18.672,85.3,2.84,180.3,5.222,127.28,19.744,20.128,21.761,19.35,0.0,52.6,49.3,51.9,13.11,-7.04,77.3,-84.34,49.98,321.99,406.33,,S,,16.14,101120.41,101013.39,
031HI,2024-01-15T18:00:00Z,96390.0,18.839,85.4,2.145,180.7,4.445,146.1,19.733,20.161,21.772,19.35,0.0,52.6,49.3,51.9,13.19,4.13,90.39,-86.26,55.71,322.37,408.63,,S,,16.32,101120.41,101010.69,
031HI,2024-01-15T18:05:00Z,96390.0,18.939,85.3,2.639,181.3,5.386,165.78,19.728,20.128,21.75,19.339,0.0,52.6,49.3,51.9,13.29,17.21,104.75,-87.55,61.02,322.94,410.49,,S,,16.4,101120.41,101009.08,
031HI,2024-01-15T18:10:00Z,96390.0,19.089,85.5,2.747,184.2,6.163,185.59,19.722,20.111,21.772,19.328,0.0,52.6,49.3,51.9,13.38,30.32,119.77,-89.46,65.82,323.06,412.52,,S,,16.58,101120.41,101006.66,
031HI,2024-01-15T18:15:00Z,96390.0,19.228,85.1,2.793,185.9,6.384,204.22,19.717,20.089,21.772,19.322,0.0,52.6,49.3,51.9,13.43,42.93,133.95,-91.02,70.27,323.1,414.12,,S,,16.65,101120.41,101004.42,
