# STATION: 018HI
# STATION NAME: Kaiholena
# LATITUDE: 19.1689
# LONGITUDE: -155.5704
# ELEVATION [ft]: 2070.0
# STATE: HI
Station_ID,Date_Time,pressure_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,soil_temp_set_1,soil_temp_set_2,soil_temp_set_3,soil_temp_set_4,precip_accum_five_minute_set_1,soil_moisture_set_1,soil_moisture_set_2,soil_moisture_set_3,volt_set_1,net_radiation_set_1,net_radiation_sw_set_1,net_radiation_lw_set_1,outgoing_radiation_sw_set_1,incoming_radiation_lw_set_1,outgoing_radiation_lw_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d,altimeter_set_1d,sea_level_pressure_set_1d,wet_bulb_temperature_set_1d
018HI,2024-01-15T12:00:00Z,93840.0,14.211,95.7,2.855,310.7,3.442,,18.306,18.972,18.95,18.578,0.0,54.9,14.6,4.6,12.85,,,4.03,1.02,392.79,388.77,,NW,,13.53,101187.52,101095.2,
018HI,2024-01-15T12:05:00Z,93830.0,14.339,95.6,2.67,309.7,3.498,,18.239,18.961,18.95,18.539,0.0,54.9,14.6,4.6,12.89,,,2.48,1.13,388.44,385.96,,NW,,13.64,101176.74,101081.09,
018HI,2024-01-15T12:10:00Z,93820.0,14.628,95.5,2.567,309.3,3.442,,18.206,18.939,18.95,18.55,0.0,54.9,14.6,4.6,12.82,,,3.19,1.49,393.15,389.96,,NW,,13.91,101165.95,101062.8,
018HI,2024-01-15T12:15:00Z,93810.0,14.689,94.6,2.624,311.4,3.22,,18.217,18.939,18.95,18.511,0.0,54.9,14.6,4.6,12.85,,,5.47,0.97,397.31,391.84,,NW,,13.82,101155.17,101050.45,
018HI,2024-01-15T12:20:00Z,93810.0,14.772,94.2,2.459,312.3,3.39,,18.161,18.939,18.961,18.472,0.0,54.9,14.6,4.6,12.89,,,3.92,0.63,393.07,389.15,,NW,,13.84,101155.17,101048.3,
018HI,2024-01-15T12:25:00Z,93810.0,14.822,94.2,2.397,310.9,3.164,,18.144,18.922,18.972,18.472,0.0,54.8,14.6,4.6,12.85,,,3.88,0.36,395.39,391.51,,NW,,13.89,101155.17,101047.01,
018HI,2024-01-15T12:30:00Z,93810.0,14.75,94.2,2.577,310.8,3.22,,18.139,18.928,18.939,18.461,0.0,54.8,14.6,4.6,12.89,,,2.58,0.25,391.56,388.98,,NW,,13.82,101155.17,101048.87,
018HI,2024-01-15T12:35:00Z,93810.0,14.661,94.5,2.083,314.0,2.943,,18.128,18.911,18.972,18.4,0.0,54.8,14.6,4.6,12.85,,,3.0,0.13,393.95,390.95,,NW,,13.78,101155.17,101051.18,
018HI,2024-01-15T12:40:00Z,93810.0,14.7,94.7,2.289,311.7,2.943,,18.128,18.922,18.95,18.411,0.0,54.8,14.6,4.6,12.89,,,1.93,0.79,390.37,388.43,,NW,,13.85,101155.17,101050.17,
018HI,2024-01-15T12:45:00Z,93800.0,14.85,94.3,2.495,308.9,3.164,,18.117,18.889,18.961,18.372,0.0,54.8,14.6,4.6,12.85,,,2.18,0.87,393.12,390.94,,NW,,13.93,101144.39,101035.51,
018HI,2024-01-15T12:50:00Z,93800.0,14.872,94.7,2.51,306.0,3.22,,18.106,18.9,18.95,18.378,0.0,54.8,14.6,4.6,12.88,,,0.13,0.72,388.46,388.33,,NW,,14.02,101144.39,101034.94,
018HI,2024-01-15T12:55:00Z,93790.0,14.772,94.5,2.526,314.4,3.663,,18.094,18.889,18.972,18.339,0.0,54.8,14.6,4.6,12.81,,,-0.53,0.48,388.86,389.39,,NW,,13.89,101133.6,101026.76,
018HI,2024-01-15T13:00:00Z,93790.0,14.672,94.2,2.577,311.7,3.442,,18.122,18.878,18.922,18.311,0.0,54.8,14.6,4.6,12.85,,,0.36,1.02,389.42,389.06,,NW,,13.74,101133.6,101029.35,
018HI,2024-01-15T13:05:00Z,93790.0,14.678,93.8,2.655,305.8,3.498,,18.083,18.9,18.972,18.322,0.0,54.8,14.5,4.6,12.88,,,-1.02,0.84,384.02,385.03,,NW,,13.68,101133.6,101029.2,
018HI,2024-01-15T13:10:00Z,93800.0,14.639,94.6,2.66,302.2,3.22,,18.067,18.872,18.972,18.3,0.0,54.8,14.5,4.6,12.81,,,-0.92,0.88,385.91,386.83,,WNW,,13.77,101144.39,101040.98,
018HI,2024-01-15T13:15:00Z,93800.0,14.539,95.1,2.644,303.0,3.334,,18.083,18.872,18.972,18.272,0.0,54.8,14.5,4.6,12.84,,,0.25,0.77,388.22,387.97,,WNW,,13.76,101144.39,101043.57,
018HI,2024-01-15T13:20:00Z,93800.0,14.489,95.4,2.613,301.8,3.611,,18.028,18.861,18.972,18.272,0.0,54.8,14.5,4.6,12.88,,,-1.82,0.9,382.68,384.5,,WNW,,13.76,101144.39,101044.87,
018HI,2024-01-15T13:25:00Z,93800.0,14.222,95.0,2.258,308.9,3.39,,18.011,18.85,19.0,18.239,0.0,54.8,14.5,4.6,12.81,,,-1.32,0.5,384.03,385.35,,NW,,13.42,101144.39,101051.82,
018HI,2024-01-15T13:30:00Z,93800.0,14.35,95.1,2.243,305.3,3.334,,18.039,18.861,18.989,18.228,0.0,54.8,14.5,4.6,12.8,,,0.63,1.19,386.92,386.29,,NW,,13.57,101144.39,101048.49,
018HI,2024-01-15T13:35:00Z,93790.0,14.261,95.2,2.526,301.7,3.555,,18.017,18.839,18.961,18.2,0.0,54.8,14.5,4.6,12.84,,,1.03,1.08,387.54,386.5,,WNW,,13.5,101133.6,101040.03,
018HI,2024-01-15T13:40:00Z,93790.0,14.539,95.2,2.12,293.5,3.112,,17.956,18.839,18.95,18.2,0.0,54.8,14.5,4.6,12.87,,,-0.47,1.78,382.87,383.33,,WNW,,13.77,101133.6,101032.8,
018HI,2024-01-15T13:45:00Z,93790.0,14.511,95.1,2.047,306.3,2.557,,17.928,18.828,18.961,18.172,0.0,54.7,14.5,4.6,12.8,,,-0.22,0.98,385.05,385.28,,NW,,13.73,101133.6,101033.53,
018HI,2024-01-15T13:50:00Z,93780.0,14.439,95.4,2.053,299.8,2.5,,17.95,18.822,18.972,18.161,0.0,54.7,14.5,4.6,12.84,,,1.91,0.82,388.03,386.12,,WNW,,13.71,101122.82,101024.63,
018HI,2024-01-15T13:55:00Z,93780.0,14.278,95.7,1.981,298.9,2.943,,17.894,18.822,18.939,18.139,0.0,54.7,14.5,4.6,12.87,,,-0.18,0.45,382.42,382.61,,WNW,,13.59,101122.82,101028.81,
018HI,2024-01-15T14:00:00Z,93790.0,14.122,95.9,1.348,305.9,2.222,,17.883,18.822,18.978,18.122,0.0,54.7,14.5,4.6,12.8,,,0.88,0.26,383.82,382.94,,NW,,13.47,101133.6,101043.65,
018HI,2024-01-15T14:05:00Z,93790.0,14.022,96.3,1.878,308.9,2.444,,17.911,18.789,18.961,18.089,0.0,54.7,14.5,4.6,12.84,,,1.88,0.59,386.18,384.3,,NW,,13.44,101133.6,101046.25,
018HI,2024-01-15T14:10:00Z,93790.0,14.0,96.5,1.975,310.7,2.608,,17.861,18.822,18.978,18.05,0.0,54.7,14.5,4.6,12.87,,,0.06,0.73,380.97,380.91,,NW,,13.45,101133.6,101046.82,
018HI,2024-01-15T14:15:00Z,93800.0,13.878,96.2,2.341,309.2,,,17.844,18.772,18.961,18.078,0.0,54.7,14.5,4.6,12.8,,,-0.87,0.77,382.62,383.49,,NW,,13.28,101144.39,101060.78,
018HI,2024-01-15T14:20:00Z,93810.0,13.878,96.4,2.366,307.1,2.778,,17.861,18.778,18.961,18.022,0.0,54.7,14.5,4.6,12.79,,,0.37,0.85,384.95,384.59,,NW,,13.31,101155.17,101071.56,
018HI,2024-01-15T14:25:00Z,93810.0,13.828,96.4,2.253,305.6,2.665,,17.839,18.772,18.978,18.028,0.0,54.7,14.5,4.6,12.83,,,0.72,0.6,385.19,384.47,,NW,,13.26,101155.17,101072.86,
018HI,2024-01-15T14:30:00Z,93820.0,13.889,96.6,2.346,306.2,2.778,,17.783,18.772,18.978,18.022,0.0,54.7,14.5,4.6,12.87,,,-2.9,0.82,378.37,381.27,,NW,,13.35,101165.95,101082.04,
018HI,2024-01-15T14:35:00Z,93820.0,13.789,96.5,2.279,307.5,2.778,,17.761,18.75,18.972,18.0,0.0,54.7,14.5,4.6,12.8,,,-4.3,0.87,378.9,383.19,,NW,,13.24,101165.95,101084.65,
018HI,2024-01-15T14:40:00Z,93820.0,13.778,96.6,2.366,306.2,2.778,,17.783,18.722,18.978,17.978,0.0,54.6,14.5,4.6,12.83,,,-3.8,0.79,380.65,384.45,,NW,,13.24,101165.95,101084.94,
018HI,2024-01-15T14:45:00Z,93830.0,13.739,96.6,2.634,307.9,3.39,,17.733,18.761,18.95,17.978,0.0,54.6,14.5,4.6,12.87,,,-6.24,0.68,374.82,381.06,,NW,,13.2,101176.74,101096.73,
018HI,2024-01-15T14:50:00Z,93830.0,13.661,96.6,2.464,307.0,3.498,,17.711,18.728,18.972,17.95,0.0,54.6,14.5,4.6,12.79,,,-7.06,0.77,375.99,383.05,,NW,,13.12,101176.74,101098.77,
018HI,2024-01-15T14:55:00Z,93830.0,13.6,96.6,2.608,308.6,3.22,,17.733,18.722,18.978,17.928,0.0,54.5,14.5,4.6,12.79,,,-5.31,0.61,378.43,383.74,,NW,,13.06,101176.74,101100.37,
018HI,2024-01-15T15:00:00Z,93830.0,13.511,96.6,2.51,308.5,,,17.717,18.728,18.961,17.922,0.0,54.5,14.5,4.6,12.82,,,-5.04,0.44,378.55,383.59,,NW,,12.98,101176.74,101102.7,
018HI,2024-01-15T15:05:00Z,93840.0,13.522,96.7,2.397,306.6,2.829,,17.667,18.722,18.961,17.9,0.0,54.5,14.5,4.6,12.86,,,-7.0,0.76,372.93,379.93,,NW,,13.0,101187.52,101113.19,
018HI,2024-01-15T15:10:00Z,93840.0,13.65,96.9,2.485,305.0,2.886,,17.644,18.722,18.978,17.872,0.0,54.5,14.5,4.6,12.79,,,-7.67,1.11,374.71,382.38,,NW,,13.16,101187.52,101109.83,
018HI,2024-01-15T15:15:00Z,93840.0,13.55,96.6,2.757,309.7,3.277,,17.661,18.689,18.978,17.861,0.0,54.5,14.5,4.6,12.79,,,-7.1,0.76,376.43,383.52,,NW,,13.01,101187.52,101112.45,
018HI,2024-01-15T15:20:00Z,93840.0,13.472,96.4,2.691,309.9,3.112,,17.644,18.678,18.972,17.85,0.0,54.5,14.5,4.6,12.82,,,-6.57,0.65,376.6,383.18,,NW,,12.9,101187.52,101114.5,
018HI,2024-01-15T15:25:00Z,93840.0,13.411,96.4,2.778,310.5,3.39,,17.594,18.678,18.972,17.85,0.0,54.5,14.5,4.6,12.86,,,-9.25,0.68,370.31,379.56,,NW,,12.84,101187.52,101116.09,
018HI,2024-01-15T15:30:00Z,93840.0,13.439,96.5,2.402,307.3,2.829,,17.578,18.672,18.961,17.811,0.0,54.5,14.5,4.6,12.79,,,-8.95,0.84,372.29,381.23,,NW,,12.89,101187.52,101115.36,
018HI,2024-01-15T15:35:00Z,93840.0,13.5,96.7,2.629,310.3,3.22,,17.594,18.678,18.978,17.789,0.0,54.5,14.5,4.6,12.78,,,-8.18,0.85,374.58,382.76,,NW,,12.98,101187.52,101113.76,
018HI,2024-01-15T15:40:00Z,93840.0,13.411,96.5,2.891,312.4,3.442,,17.572,18.661,18.989,17.772,0.0,54.5,14.5,4.6,12.78,,,-8.63,0.63,374.5,383.13,,NW,,12.86,101187.52,101116.09,
018HI,2024-01-15T15:45:00Z,93840.0,13.361,96.6,2.675,311.0,3.277,,17.556,18.678,18.978,17.739,0.0,54.5,14.5,4.6,12.82,,,-8.38,0.51,374.3,382.67,,NW,,12.83,101187.52,101117.4,
018HI,2024-01-15T15:50:00Z,93840.0,13.228,96.4,2.886,312.3,3.498,,17.506,18.65,18.972,17.728,0.0,54.5,14.4,4.6,12.85,,,-11.78,0.49,367.21,378.99,,NW,,12.66,101187.52,101120.89,
018HI,2024-01-15T15:55:00Z,93840.0,13.222,96.4,3.02,310.7,3.39,,17.494,18.661,18.978,17.722,0.0,54.5,14.4,4.6,12.78,,,-12.22,0.85,368.59,380.81,,NW,,12.66,101187.52,101121.05,
018HI,2024-01-15T16:00:00Z,93840.0,13.178,96.4,2.67,310.1,3.164,,17.517,18.639,18.972,17.689,0.0,54.5,14.4,4.6,12.78,,,-10.74,0.62,370.8,381.54,,NW,,12.61,101187.52,101122.2,
018HI,2024-01-15T16:05:00Z,93850.0,13.161,96.5,2.814,311.4,3.334,,17.5,18.65,18.978,17.711,0.0,54.5,14.4,4.6,12.78,,,-11.16,0.71,370.81,381.97,,NW,,12.61,101198.3,101133.43,
018HI,2024-01-15T16:10:00Z,93850.0,13.228,96.6,3.071,312.8,3.611,,17.472,18.622,18.972,17.65,0.0,54.4,14.4,4.6,12.77,,,-12.36,0.86,370.05,382.41,,NW,,12.69,101198.3,101131.67,
018HI,2024-01-15T16:15:00Z,93860.0,13.2,96.1,2.67,310.3,3.611,,17.45,18.611,18.972,17.639,0.0,54.4,14.4,4.6,12.82,,,-13.08,0.67,368.94,382.02,,NW,,12.59,101209.09,101143.18,
018HI,2024-01-15T16:20:00Z,93860.0,13.061,95.6,2.86,310.3,3.611,,17.406,18.6,19.011,17.622,0.0,54.4,14.4,4.6,12.84,,,-14.4,0.61,363.3,377.7,,NW,,12.37,101209.09,101146.83,
018HI,2024-01-15T16:25:00Z,93860.0,13.011,95.7,3.082,310.8,3.663,,17.4,18.572,19.0,17.611,0.0,54.4,14.4,4.6,12.78,,,-15.27,0.87,364.28,379.55,,NW,,12.33,101209.09,101148.15,
018HI,2024-01-15T16:30:00Z,93860.0,13.011,95.4,3.184,310.4,3.555,,17.422,18.578,18.978,17.6,0.0,54.4,14.4,4.6,12.81,,,-14.32,0.99,366.25,380.57,,NW,,12.28,101209.09,101148.15,
018HI,2024-01-15T16:35:00Z,93860.0,12.911,95.4,2.891,310.8,3.611,,17.372,18.578,18.972,17.589,0.0,54.4,14.4,4.6,12.85,,,-16.29,0.57,360.61,376.9,,NW,,12.19,101209.09,101150.78,
018HI,2024-01-15T16:40:00Z,93860.0,12.939,95.6,2.865,310.1,3.442,,17.35,18.572,18.989,17.561,0.0,54.4,14.4,4.6,12.77,,,-16.39,0.94,362.44,378.83,,NW,,12.25,101209.09,101150.04,
018HI,2024-01-15T16:45:00Z,93860.0,12.989,95.9,2.876,312.4,3.334,,17.367,18.55,18.989,17.528,0.0,54.4,14.4,4.6,12.77,,,-15.77,1.02,364.44,380.22,,NW,,12.34,101209.09,101148.73,
018HI,2024-01-15T16:50:00Z,93860.0,13.061,96.0,2.531,308.9,3.22,,17.333,18.55,19.0,17.511,0.0,54.4,14.4,4.6,12.81,,,-15.1,,365.26,380.36,,NW,,12.43,101209.09,101146.83,
018HI,2024-01-15T16:55:00Z,93850.0,13.061,96.0,2.613,307.8,3.164,,17.278,18.539,18.978,17.511,0.0,54.4,14.4,4.6,12.84,,,-17.86,1.44,359.61,377.47,,NW,,12.43,101198.3,101136.06,
018HI,2024-01-15T17:00:00Z,93850.0,13.05,96.1,2.51,309.0,3.056,,17.261,18.522,18.978,17.5,0.0,54.4,14.4,4.6,12.76,,,-18.12,1.78,361.43,379.55,,NW,,12.44,101198.3,101136.34,
018HI,2024-01-15T17:05:00Z,93850.0,12.972,96.1,2.907,310.9,3.611,,17.283,18.528,19.011,17.478,0.0,54.4,14.4,4.6,12.81,,,-18.02,2.29,362.82,380.84,,NW,,12.36,101198.3,101138.39,
018HI,2024-01-15T17:10:00Z,93860.0,13.011,96.3,2.516,308.4,3.22,,17.233,18.522,18.989,17.472,0.0,54.4,14.4,4.6,12.85,,,-20.05,5.89,357.63,377.68,,NW,,12.43,101209.09,101148.14,
018HI,2024-01-15T17:15:00Z,93860.0,13.111,96.3,2.577,310.9,,,17.211,18.522,18.989,17.439,0.0,54.4,14.4,4.6,12.81,,,-19.87,8.65,360.5,380.37,,NW,,12.53,101209.09,101145.52,
018HI,2024-01-15T17:20:00Z,93860.0,13.378,96.2,2.387,309.6,3.056,,17.189,18.5,18.989,17.428,0.0,54.4,14.4,4.6,12.85,,,-20.91,12.09,358.5,379.41,,NW,,12.78,101209.09,101138.51,
018HI,2024-01-15T17:25:00Z,93870.0,13.689,95.9,2.099,310.1,2.557,,17.161,18.478,19.0,17.411,0.0,54.4,14.4,4.6,12.81,,,-20.14,15.41,362.94,383.07,,NW,,13.04,101219.87,101141.14,
018HI,2024-01-15T17:30:00Z,93870.0,14.05,95.9,1.502,312.4,,,17.139,18.472,19.011,17.378,0.0,54.4,14.4,4.6,12.86,,,-20.9,19.32,361.77,382.67,,NW,,13.4,101219.87,101131.71,
018HI,2024-01-15T17:35:00Z,93880.0,14.5,95.0,1.163,304.5,1.667,,17.117,18.472,19.028,17.389,0.0,54.3,14.4,4.6,12.82,,,-21.25,23.98,365.77,387.02,,NW,,13.7,101230.65,101130.77,
018HI,2024-01-15T17:40:00Z,93880.0,15.022,93.4,1.23,309.9,1.667,,17.1,18.45,18.989,17.35,0.0,54.3,14.4,4.6,12.91,,,-23.16,27.4,364.13,387.3,,NW,,13.96,101230.65,101117.23,
018HI,2024-01-15T17:45:00Z,93880.0,15.45,92.2,1.142,318.9,1.554,,17.05,18.45,18.989,17.339,0.0,54.4,14.4,4.6,12.96,,,-27.02,30.94,362.35,389.37,,NW,,14.18,101230.65,101106.16,
018HI,2024-01-15T17:50:00Z,93880.0,15.839,91.5,0.509,330.1,1.111,,17.039,18.428,18.978,17.339,0.0,54.4,14.4,4.6,12.99,,,-29.46,34.13,362.59,392.05,,NNW,,14.44,101230.65,101096.13,
018HI,2024-01-15T17:55:00Z,93880.0,16.222,90.9,0.828,310.3,1.332,,17.028,18.428,18.978,17.289,0.0,54.4,14.4,4.6,13.04,,,-29.82,37.47,363.5,393.33,,NW,,14.72,101230.65,101086.28,
018HI,2024-01-15T18:00:00Z,93890.0,16.522,90.1,0.751,319.1,1.111,,17.022,18.422,18.989,17.3,0.0,54.4,14.4,4.6,13.08,,,-31.36,41.35,364.27,395.64,,NW,,14.88,101241.43,101089.35,
018HI,2024-01-15T18:05:00Z,93890.0,16.822,88.0,0.35,317.6,0.777,,17.028,18.439,18.961,17.278,0.0,54.4,14.4,4.6,13.14,,,-33.76,45.36,364.34,398.11,,NW,,14.81,101241.43,101081.68,
018HI,2024-01-15T18:10:00Z,93890.0,17.25,83.9,0.087,265.8,0.499,,17.039,18.411,18.978,17.25,0.0,54.4,14.4,4.6,13.21,,,-36.58,49.61,363.6,400.18,,W,,14.48,101241.43,101070.78,
018HI,2024-01-15T18:15:00Z,93890.0,17.639,84.3,0.19,252.3,0.664,,17.05,18.4,18.989,17.239,0.0,54.4,14.4,4.6,13.27,,,-38.69,,363.98,402.68,,WSW,,14.94,101241.43,101060.86,
018HI,2024-01-15T18:20:00Z,93890.0,18.022,83.5,0.365,30.16,0.941,,17.05,18.4,19.011,17.261,0.0,54.4,14.4,4.6,13.33,,,-39.97,58.94,364.42,404.39,,NNE,,15.16,101241.43,101051.14,
018HI,2024-01-15T18:25:00Z,93890.0,18.539,82.2,0.556,59.93,1.723,,17.056,18.389,19.0,17.222,0.0,54.3,14.4,4.6,13.39,,,-42.0,63.46,364.94,406.94,,ENE,,15.42,101241.43,101038.05,
018HI,2024-01-15T18:30:00Z,93900.0,18.639,81.3,1.291,60.91,2.5,,17.061,18.389,19.028,17.2,0.0,54.3,14.3,4.6,13.44,,,-44.67,67.45,363.97,408.64,,ENE,,15.35,101252.22,101046.29,
018HI,2024-01-15T18:35:00Z,93900.0,18.8,84.3,1.286,115.6,1.945,,17.083,18.372,19.0,17.2,0.0,54.4,14.3,4.6,13.48,,,-48.08,72.11,362.95,411.03,,ESE,,16.08,101252.22,101042.2,
018HI,2024-01-15T18:40:00Z,93900.0,18.972,84.8,1.08,102.0,2.166,,17.1,18.372,19.011,17.189,0.0,54.3,14.3,4.6,13.52,,,-52.22,76.75,361.05,413.27,,ESE,,16.34,101252.22,101037.86,
018HI,2024-01-15T18:45:00Z,93900.0,19.028,81.4,0.638,84.3,1.775,,17.128,18.35,19.011,17.172,0.0,54.3,14.3,4.6,13.55,,,-54.98,80.29,358.84,413.82,,E,,15.75,101252.22,101036.48,
018HI,2024-01-15T18:50:00Z,93910.0,19.139,83.2,1.204,117.6,2.053,,17.161,18.339,18.978,17.178,0.0,54.3,14.3,4.6,13.57,,,-58.22,83.67,358.08,416.29,,ESE,,16.2,101263.0,101044.43,
018HI,2024-01-15T18:55:00Z,93910.0,19.178,81.1,0.617,90.0,1.831,,17.189,18.339,18.972,17.172,0.0,54.3,14.3,4.6,13.59,,,-61.83,86.88,355.1,416.93,,E,,15.84,101263.0,101043.46,
018HI,2024-01-15T19:00:00Z,93920.0,19.539,83.3,1.08,107.4,2.053,,17.217,18.328,18.989,17.172,0.0,54.3,14.3,4.6,13.61,,,-64.26,89.45,356.09,420.34,,ESE,,16.61,101273.78,101045.12,
